State,District_Name_x,Crop,Year,Season_x,Area,Production,Yield,Season_y,avg_temp,max_temp,min_temp,total_rainfall,District_Name_y
Odisha,RAYAGADA,Arhar/Tur,2019,Kharif     ,16120.0,19300.0,1.2,Kharif,24.82830065359477,38.39,17.93,1577.78,RAYAGADA
Odisha,SAMBALPUR,Arhar/Tur,1997,Summer     ,143.0,48.0,0.34,Summer,32.81311475409836,46.47,18.77,80.45,SAMBALPUR
Odisha,SAMBALPUR,Arhar/Tur,1999,Kharif     ,660.0,400.0,0.61,Kharif,27.131307189542486,42.96,16.54,1265.69,SAMBALPUR
Odisha,SAMBALPUR,Arhar/Tur,2000,Kharif     ,800.0,500.0,0.63,Kharif,27.722745098039216,41.75,16.19,670.42,SAMBALPUR
Odisha,SAMBALPUR,Arhar/Tur,2001,Kharif     ,850.0,610.0,0.72,Kharif,26.98091503267974,41.39,17.19,1325.56,SAMBALPUR
Odisha,SAMBALPUR,Arhar/Tur,2002,Kharif     ,1040.0,670.0,0.64,Kharif,27.91254901960784,43.56,14.8,755.11,SAMBALPUR
Odisha,SAMBALPUR,Arhar/Tur,2003,Kharif     ,1070.0,780.0,0.73,Kharif,27.91281045751634,47.2,18.19,1641.55,SAMBALPUR
Odisha,SAMBALPUR,Arhar/Tur,2019,Kharif     ,2790.0,3190.0,1.14,Kharif,28.424836601307188,46.24,19.13,1328.55,SAMBALPUR
Odisha,SONEPUR,Arhar/Tur,1997,Summer     ,917.0,254.0,0.28,Summer,32.99590163934426,47.02,19.79,91.61,SONEPUR
Odisha,SONEPUR,Arhar/Tur,1999,Kharif     ,2180.0,1000.0,0.46,Kharif,27.174117647058825,43.53,16.78,1241.65,SONEPUR
Odisha,SONEPUR,Arhar/Tur,2000,Kharif     ,2680.0,1460.0,0.54,Kharif,27.54516339869281,41.5,15.91,742.66,SONEPUR
Odisha,SONEPUR,Arhar/Tur,2001,Kharif     ,2340.0,1170.0,0.5,Kharif,26.97640522875817,41.71,16.88,1379.43,SONEPUR
Odisha,SONEPUR,Arhar/Tur,2002,Kharif     ,2010.0,950.0,0.47,Kharif,27.820130718954246,43.08,14.64,814.06,SONEPUR
Odisha,SONEPUR,Arhar/Tur,2003,Kharif     ,2080.0,1260.0,0.61,Kharif,27.967189542483656,47.95,18.55,1650.8,SONEPUR
Odisha,SONEPUR,Arhar/Tur,2019,Kharif     ,6130.0,5010.0,0.82,Kharif,28.49732026143791,46.09,20.27,1334.51,SONEPUR
Odisha,SUNDARGARH,Arhar/Tur,1997,Summer     ,96.0,19.0,0.2,Summer,32.3844262295082,45.66,18.64,75.85,SUNDARGARH
Odisha,SUNDARGARH,Arhar/Tur,1999,Kharif     ,7940.0,3870.0,0.49,Kharif,26.974640522875816,42.21,16.14,1265.85,SUNDARGARH
Odisha,SUNDARGARH,Arhar/Tur,2000,Kharif     ,7220.0,2960.0,0.41,Kharif,27.710849673202617,41.26,16.83,649.79,SUNDARGARH
Odisha,SUNDARGARH,Arhar/Tur,2001,Kharif     ,6210.0,2990.0,0.48,Kharif,26.809607843137254,40.0,16.57,1278.23,SUNDARGARH
Odisha,SUNDARGARH,Arhar/Tur,2002,Kharif     ,4160.0,2100.0,0.5,Kharif,27.802091503267974,43.26,14.72,740.0600000000001,SUNDARGARH
Odisha,SUNDARGARH,Arhar/Tur,2003,Kharif     ,4270.0,2480.0,0.58,Kharif,27.676993464052288,46.89,17.54,1594.75,SUNDARGARH
Odisha,SUNDARGARH,Arhar/Tur,2019,Kharif     ,7500.0,6290.0,0.84,Kharif,28.175882352941176,45.66,18.4,1291.57,SUNDARGARH
Odisha,BARGARH,Bajra,2004,Kharif     ,119.0,52.0,0.44,Kharif,27.08777777777778,41.09,15.49,1404.67,BARGARH
Odisha,GAJAPATI,Bajra,1999,Kharif     ,1160.0,560.0,0.48,Kharif,26.55529411764706,36.57,20.59,886.45,GAJAPATI
Odisha,GAJAPATI,Bajra,2000,Kharif     ,1140.0,630.0,0.55,Kharif,26.700718954248366,33.42,18.5,830.96,GAJAPATI
Odisha,GAJAPATI,Bajra,2001,Kharif     ,1170.0,560.0,0.48,Kharif,26.713725490196076,33.49,19.53,1120.79,GAJAPATI
Odisha,GAJAPATI,Bajra,2002,Kharif     ,1170.0,540.0,0.46,Kharif,26.94777777777778,37.78,17.2,848.8000000000001,GAJAPATI
Odisha,GAJAPATI,Bajra,2003,Kharif     ,1050.0,480.0,0.46,Kharif,27.100392156862743,39.43,21.48,1380.05,GAJAPATI
Odisha,GAJAPATI,Bajra,2004,Kharif     ,981.0,451.0,0.46,Kharif,26.731372549019607,35.69,17.97,887.96,GAJAPATI
Odisha,GAJAPATI,Bajra,2019,Kharif     ,990.0,630.0,0.64,Kharif,27.17274509803922,36.69,22.44,1388.69,GAJAPATI
Odisha,GANJAM,Bajra,1999,Kharif     ,410.0,260.0,0.63,Kharif,27.723529411764705,35.42,21.42,1010.11,GANJAM
Odisha,GANJAM,Bajra,2000,Kharif     ,560.0,350.0,0.63,Kharif,27.94111111111111,33.61,20.89,894.4,GANJAM
Odisha,GANJAM,Bajra,2001,Kharif     ,430.0,300.0,0.7,Kharif,27.864117647058823,33.13,22.17,1518.16,GANJAM
Odisha,GANJAM,Bajra,2002,Kharif     ,370.0,180.0,0.49,Kharif,28.160849673202613,37.67,20.92,1066.33,GANJAM
Odisha,GANJAM,Bajra,2003,Kharif     ,330.0,200.0,0.61,Kharif,28.238627450980392,39.44,23.48,1574.69,GANJAM
Odisha,GANJAM,Bajra,2004,Kharif     ,271.0,167.0,0.62,Kharif,28.16352941176471,35.84,20.79,892.01,GANJAM
Odisha,GANJAM,Bajra,2019,Kharif     ,110.0,70.0,0.64,Kharif,28.558954248366017,38.02,24.63,1508.28,GANJAM
Odisha,KALAHANDI,Bajra,1999,Kharif     ,100.0,60.0,0.6,Kharif,26.165032679738562,41.46,15.63,1107.1,KALAHANDI
Odisha,KALAHANDI,Bajra,2000,Kharif     ,40.0,20.0,0.5,Kharif,26.06483660130719,37.42,14.71,910.93,KALAHANDI
Odisha,KALAHANDI,Bajra,2001,Kharif     ,130.0,80.0,0.62,Kharif,25.830718954248365,39.6,17.08,1115.47,KALAHANDI
Odisha,KALAHANDI,Bajra,2002,Kharif     ,60.0,40.0,0.67,Kharif,26.633202614379087,40.08,15.52,757.03,KALAHANDI
Odisha,KALAHANDI,Bajra,2003,Kharif     ,70.0,50.0,0.71,Kharif,26.964117647058824,46.72,18.71,1352.67,KALAHANDI
Odisha,KALAHANDI,Bajra,2004,Kharif     ,58.0,34.0,0.59,Kharif,26.069738562091505,39.24,15.54,1164.13,KALAHANDI
Odisha,KALAHANDI,Bajra,2019,Kharif     ,60.0,40.0,0.67,Kharif,27.170065359477128,43.94,18.96,1391.37,KALAHANDI
Odisha,KANDHAMAL,Bajra,2001,Kharif     ,180.0,60.0,0.33,Kharif,24.964771241830068,37.65,16.84,1309.17,KANDHAMAL
Odisha,KANDHAMAL,Bajra,2002,Kharif     ,210.0,70.0,0.33,Kharif,25.56359477124183,38.92,14.79,882.1,KANDHAMAL
Odisha,KANDHAMAL,Bajra,2003,Kharif     ,180.0,60.0,0.33,Kharif,25.974640522875816,45.19,18.44,1508.71,KANDHAMAL
Odisha,KANDHAMAL,Bajra,2004,Kharif     ,198.0,67.0,0.34,Kharif,25.283856209150326,37.19,15.44,1146.83,KANDHAMAL
Odisha,KANDHAMAL,Bajra,2019,Kharif     ,70.0,40.0,0.57,Kharif,26.34372549019608,42.35,19.32,1323.29,KANDHAMAL
Odisha,KENDUJHAR,Bajra,1999,Kharif     ,290.0,190.0,0.66,Kharif,25.929803921568627,40.38,15.84,1273.13,KENDUJHAR
Odisha,KENDUJHAR,Bajra,2000,Kharif     ,260.0,130.0,0.5,Kharif,26.054117647058824,36.99,14.48,871.02,KENDUJHAR
Odisha,KENDUJHAR,Bajra,2001,Kharif     ,210.0,110.0,0.52,Kharif,25.891633986928106,37.5,16.79,1444.8,KENDUJHAR
Odisha,KENDUJHAR,Bajra,2002,Kharif     ,100.0,50.0,0.5,Kharif,26.337581699346405,41.21,15.23,984.92,KENDUJHAR
Odisha,KENDUJHAR,Bajra,2003,Kharif     ,70.0,40.0,0.57,Kharif,26.699150326797383,44.79,17.26,1505.8999999999999,KENDUJHAR
Odisha,KENDUJHAR,Bajra,2004,Kharif     ,100.0,54.0,0.54,Kharif,26.11581699346405,37.5,15.15,1193.4,KENDUJHAR
Odisha,KENDUJHAR,Bajra,2019,Kharif     ,10.0,10.0,1.0,Kharif,26.995686274509804,42.36,18.88,1276.78,KENDUJHAR
Odisha,KORAPUT,Bajra,1999,Kharif     ,620.0,370.0,0.6,Kharif,24.073790849673202,38.57,14.9,1320.47,KORAPUT
Odisha,KORAPUT,Bajra,2000,Kharif     ,620.0,390.0,0.63,Kharif,23.985098039215686,32.89,12.54,1183.77,KORAPUT
Odisha,KORAPUT,Bajra,2001,Kharif     ,590.0,340.0,0.58,Kharif,23.81908496732026,34.41,14.83,1150.99,KORAPUT
Odisha,KORAPUT,Bajra,2002,Kharif     ,490.0,270.0,0.55,Kharif,24.3159477124183,36.53,15.05,854.56,KORAPUT
Odisha,KORAPUT,Bajra,2003,Kharif     ,430.0,240.0,0.56,Kharif,24.868039215686274,43.53,16.06,1433.65,KORAPUT
Odisha,KORAPUT,Bajra,2004,Kharif     ,420.0,242.0,0.58,Kharif,24.051045751633986,36.11,13.83,1445.22,KORAPUT
Odisha,KORAPUT,Bajra,2019,Kharif     ,200.0,130.0,0.65,Kharif,24.773660130718955,39.59,17.75,1948.27,KORAPUT
Odisha,MALKANGIRI,Bajra,1999,Kharif     ,690.0,450.0,0.65,Kharif,25.49490196078431,40.6,15.25,1190.3,MALKANGIRI
Odisha,MALKANGIRI,Bajra,2000,Kharif     ,550.0,280.0,0.51,Kharif,25.42169934640523,34.24,13.92,1057.29,MALKANGIRI
Odisha,MALKANGIRI,Bajra,2001,Kharif     ,470.0,300.0,0.64,Kharif,25.37464052287582,35.96,16.19,1045.34,MALKANGIRI
Odisha,MALKANGIRI,Bajra,2002,Kharif     ,320.0,180.0,0.56,Kharif,25.83078431372549,36.12,14.56,818.71,MALKANGIRI
Odisha,MALKANGIRI,Bajra,2003,Kharif     ,330.0,180.0,0.55,Kharif,26.180065359477126,45.86,16.94,1329.65,MALKANGIRI
Odisha,MALKANGIRI,Bajra,2004,Kharif     ,200.0,82.0,0.41,Kharif,25.576928104575163,37.81,16.48,1326.49,MALKANGIRI
Odisha,MALKANGIRI,Bajra,2019,Kharif     ,60.0,30.0,0.5,Kharif,26.205751633986928,40.87,19.59,1760.13,MALKANGIRI
Odisha,MAYURBHANJ,Bajra,1999,Kharif     ,80.0,40.0,0.5,Kharif,25.573529411764707,39.45,15.16,1374.98,MAYURBHANJ
Odisha,MAYURBHANJ,Bajra,2000,Kharif     ,60.0,30.0,0.5,Kharif,25.60267973856209,36.11,14.21,940.98,MAYURBHANJ
Odisha,MAYURBHANJ,Bajra,2001,Kharif     ,30.0,10.0,0.33,Kharif,25.48267973856209,36.38,17.12,1375.41,MAYURBHANJ
Odisha,MAYURBHANJ,Bajra,2002,Kharif     ,50.0,20.0,0.4,Kharif,25.857385620915032,40.14,14.2,1042.19,MAYURBHANJ
Odisha,MAYURBHANJ,Bajra,2003,Kharif     ,60.0,30.0,0.5,Kharif,26.38705882352941,42.74,16.64,1310.64,MAYURBHANJ
Odisha,MAYURBHANJ,Bajra,2004,Kharif     ,58.0,26.0,0.45,Kharif,25.646797385620914,37.15,14.51,1192.39,MAYURBHANJ
Odisha,NABARANGPUR,Bajra,1999,Kharif     ,160.0,150.0,0.94,Kharif,24.073790849673202,38.57,14.9,1320.47,NABARANGPUR
Odisha,NABARANGPUR,Bajra,2000,Kharif     ,190.0,170.0,0.89,Kharif,23.985098039215686,32.89,12.54,1183.77,NABARANGPUR
Odisha,NABARANGPUR,Bajra,2001,Kharif     ,200.0,150.0,0.75,Kharif,23.81908496732026,34.41,14.83,1150.99,NABARANGPUR
Odisha,NABARANGPUR,Bajra,2002,Kharif     ,140.0,80.0,0.57,Kharif,24.3159477124183,36.53,15.05,854.56,NABARANGPUR
Odisha,NABARANGPUR,Bajra,2003,Kharif     ,70.0,40.0,0.57,Kharif,24.868039215686274,43.53,16.06,1433.65,NABARANGPUR
Odisha,NABARANGPUR,Bajra,2004,Kharif     ,42.0,23.0,0.55,Kharif,24.051045751633986,36.11,13.83,1445.22,NABARANGPUR
Odisha,NAYAGARH,Bajra,2002,Kharif     ,150.0,100.0,0.67,Kharif,27.581568627450977,40.67,18.2,1118.07,NAYAGARH
Odisha,NAYAGARH,Bajra,2004,Kharif     ,48.0,18.0,0.38,Kharif,27.62222222222222,37.74,17.77,940.28,NAYAGARH
Odisha,NUAPADA,Bajra,1999,Kharif     ,20.0,10.0,0.5,Kharif,26.57941176470588,43.31,14.29,1044.12,NUAPADA
Odisha,NUAPADA,Bajra,2003,Kharif     ,20.0,10.0,0.5,Kharif,27.260065359477125,47.64,15.73,1412.87,NUAPADA
Odisha,NUAPADA,Bajra,2019,Kharif     ,110.0,60.0,0.55,Kharif,27.394444444444446,44.69,18.84,1582.43,NUAPADA
Odisha,RAYAGADA,Bajra,1999,Kharif     ,450.0,250.0,0.56,Kharif,24.055816993464052,38.18,15.32,1099.37,RAYAGADA
Odisha,RAYAGADA,Bajra,2000,Kharif     ,550.0,290.0,0.53,Kharif,23.96450980392157,32.24,13.02,1024.67,RAYAGADA
Odisha,RAYAGADA,Bajra,2001,Kharif     ,600.0,360.0,0.6,Kharif,23.945620915032677,34.02,14.62,975.89,RAYAGADA
Odisha,RAYAGADA,Bajra,2002,Kharif     ,660.0,260.0,0.39,Kharif,24.417124183006536,37.32,15.4,766.62,RAYAGADA
Odisha,RAYAGADA,Bajra,2003,Kharif     ,620.0,370.0,0.6,Kharif,24.856339869281047,42.77,16.91,1335.48,RAYAGADA
Odisha,RAYAGADA,Bajra,2004,Kharif     ,617.0,370.0,0.6,Kharif,24.023464052287583,35.55,14.1,1233.68,RAYAGADA
Odisha,RAYAGADA,Bajra,2019,Kharif     ,250.0,140.0,0.56,Kharif,24.82830065359477,38.39,17.93,1577.78,RAYAGADA
Odisha,SUNDARGARH,Bajra,1999,Kharif     ,30.0,10.0,0.33,Kharif,26.974640522875816,42.21,16.14,1265.85,SUNDARGARH
Odisha,SUNDARGARH,Bajra,2000,Kharif     ,150.0,60.0,0.4,Kharif,27.710849673202617,41.26,16.83,649.79,SUNDARGARH
Odisha,SUNDARGARH,Bajra,2002,Kharif     ,40.0,30.0,0.75,Kharif,27.802091503267974,43.26,14.72,740.0600000000001,SUNDARGARH
Odisha,SUNDARGARH,Bajra,2003,Kharif     ,40.0,20.0,0.5,Kharif,27.676993464052288,46.89,17.54,1594.75,SUNDARGARH
Odisha,SUNDARGARH,Bajra,2004,Kharif     ,43.0,23.0,0.53,Kharif,26.88143790849673,41.32,15.44,1399.95,SUNDARGARH
Odisha,SUNDARGARH,Bajra,2019,Kharif     ,10.0,10.0,1.0,Kharif,28.175882352941176,45.66,18.4,1291.57,SUNDARGARH
Odisha,ANUGUL,Castor seed,1999,Kharif     ,220.0,110.0,0.5,Kharif,26.761830065359476,41.06,16.73,1217.58,ANUGUL
Odisha,ANUGUL,Castor seed,1999,Rabi       ,710.0,420.0,0.59,Rabi,21.897417218543048,42.51,7.82,3.8,ANUGUL
Odisha,ANUGUL,Castor seed,2000,Kharif     ,220.0,100.0,0.45,Kharif,26.927124183006537,37.95,15.42,856.98,ANUGUL
Odisha,ANUGUL,Castor seed,2000,Rabi       ,450.0,150.0,0.33,Rabi,22.56157894736842,40.15,7.86,40.82,ANUGUL
Odisha,ANUGUL,Castor seed,2002,Kharif     ,70.0,30.0,0.43,Kharif,27.20516339869281,41.7,15.52,1014.24,ANUGUL
Odisha,ANUGUL,Castor seed,2002,Rabi       ,270.0,140.0,0.52,Rabi,22.25139072847682,41.69,9.0,80.93,ANUGUL
Odisha,ANUGUL,Castor seed,2003,Kharif     ,130.0,60.0,0.46,Kharif,27.46091503267974,46.23,18.55,1639.26,ANUGUL
Odisha,ANUGUL,Castor seed,2003,Rabi       ,510.0,280.0,0.55,Rabi,22.00721854304636,40.91,7.52,93.5,ANUGUL
Odisha,ANUGUL,Castor seed,2004,Kharif     ,146.0,80.0,0.55,Kharif,27.01183006535948,37.91,16.06,1163.88,ANUGUL
Odisha,ANUGUL,Castor seed,2004,Rabi       ,449.0,180.0,0.4,Rabi,21.207894736842103,42.0,7.94,27.2,ANUGUL
Odisha,ANUGUL,Castor seed,2019,Kharif     ,10.0,10.0,1.0,Kharif,28.009477124183004,44.59,19.5,1228.54,ANUGUL
Odisha,ANUGUL,Castor seed,2019,Rabi       ,20.0,10.0,0.5,Rabi,21.63496688741722,41.35,4.53,69.21,ANUGUL
Odisha,BALANGIR,Castor seed,1999,Kharif     ,660.0,240.0,0.36,Kharif,26.255359477124184,41.97,16.6,1190.41,BALANGIR
Odisha,BALANGIR,Castor seed,1999,Rabi       ,330.0,130.0,0.39,Rabi,21.589072847682118,41.56,7.11,2.94,BALANGIR
Odisha,BALANGIR,Castor seed,2000,Kharif     ,450.0,210.0,0.47,Kharif,26.41045751633987,39.06,15.76,830.75,BALANGIR
Odisha,BALANGIR,Castor seed,2000,Rabi       ,130.0,40.0,0.31,Rabi,22.4875,39.69,8.41,36.5,BALANGIR
Odisha,BALANGIR,Castor seed,2001,Kharif     ,380.0,130.0,0.34,Kharif,26.027385620915034,39.61,16.64,1395.77,BALANGIR
Odisha,BALANGIR,Castor seed,2001,Rabi       ,200.0,80.0,0.4,Rabi,22.78364238410596,40.25,9.47,76.62,BALANGIR
Odisha,BALANGIR,Castor seed,2002,Kharif     ,570.0,160.0,0.28,Kharif,26.75392156862745,40.82,14.56,874.9,BALANGIR
Odisha,BALANGIR,Castor seed,2002,Rabi       ,120.0,50.0,0.42,Rabi,22.40814569536424,41.28,9.67,62.53,BALANGIR
Odisha,BALANGIR,Castor seed,2003,Kharif     ,670.0,320.0,0.48,Kharif,27.050718954248367,46.25,18.94,1608.45,BALANGIR
Odisha,BALANGIR,Castor seed,2003,Rabi       ,320.0,160.0,0.5,Rabi,22.185629139072848,40.35,8.61,94.86,BALANGIR
Odisha,BALANGIR,Castor seed,2004,Kharif     ,638.0,240.0,0.38,Kharif,26.333790849673203,38.66,15.68,1244.24,BALANGIR
Odisha,BALANGIR,Castor seed,2004,Rabi       ,290.0,120.0,0.41,Rabi,20.88105263157895,40.65,8.49,46.34,BALANGIR
Odisha,BALANGIR,Castor seed,2019,Rabi       ,40.0,30.0,0.75,Rabi,21.404172185430465,41.63,4.76,50.32,BALANGIR
Odisha,BALESHWAR,Castor seed,1999,Kharif     ,110.0,60.0,0.55,Kharif,27.614705882352943,38.93,20.2,1398.49,BALESHWAR
Odisha,BALESHWAR,Castor seed,1999,Rabi       ,90.0,30.0,0.33,Rabi,22.69894039735099,41.35,10.47,8.65,BALESHWAR
Odisha,BALESHWAR,Castor seed,2000,Kharif     ,100.0,50.0,0.5,Kharif,27.601830065359476,34.55,18.02,1103.87,BALESHWAR
Odisha,BALESHWAR,Castor seed,2000,Rabi       ,130.0,40.0,0.31,Rabi,22.36263157894737,36.99,10.73,93.19,BALESHWAR
Odisha,BALESHWAR,Castor seed,2001,Kharif     ,120.0,60.0,0.5,Kharif,27.608888888888888,34.57,21.44,1423.53,BALESHWAR
Odisha,BALESHWAR,Castor seed,2001,Rabi       ,150.0,70.0,0.47,Rabi,22.912649006622516,40.02,9.83,105.97,BALESHWAR
Odisha,BALESHWAR,Castor seed,2002,Kharif     ,90.0,50.0,0.56,Kharif,28.02222222222222,41.43,18.75,1043.84,BALESHWAR
Odisha,BALESHWAR,Castor seed,2002,Rabi       ,100.0,40.0,0.4,Rabi,22.805827814569536,39.4,10.67,123.72,BALESHWAR
Odisha,BALESHWAR,Castor seed,2003,Kharif     ,110.0,50.0,0.45,Kharif,28.260065359477125,41.53,21.0,1397.32,BALESHWAR
Odisha,BALESHWAR,Castor seed,2003,Rabi       ,90.0,40.0,0.44,Rabi,22.101788079470197,38.16,8.61,133.4,BALESHWAR
Odisha,BALESHWAR,Castor seed,2004,Kharif     ,74.0,40.0,0.54,Kharif,27.72267973856209,35.76,19.08,1236.55,BALESHWAR
Odisha,BALESHWAR,Castor seed,2004,Rabi       ,86.0,40.0,0.47,Rabi,22.5175,41.85,9.63,12.11,BALESHWAR
Odisha,BALESHWAR,Castor seed,2019,Rabi       ,80.0,50.0,0.63,Rabi,21.998940397350996,38.04,8.03,329.43,BALESHWAR
Odisha,BARGARH,Castor seed,1999,Kharif     ,400.0,180.0,0.45,Kharif,27.131307189542486,42.96,16.54,1265.69,BARGARH
Odisha,BARGARH,Castor seed,2001,Rabi       ,50.0,20.0,0.4,Rabi,22.705629139072848,40.78,7.73,47.63,BARGARH
Odisha,BARGARH,Castor seed,2002,Rabi       ,20.0,10.0,0.5,Rabi,22.55562913907285,41.75,6.89,62.22,BARGARH
Odisha,BARGARH,Castor seed,2003,Kharif     ,10.0,10.0,1.0,Kharif,27.91281045751634,47.2,18.19,1641.55,BARGARH
Odisha,BARGARH,Castor seed,2004,Kharif     ,54.0,20.0,0.37,Kharif,27.08777777777778,41.09,15.49,1404.67,BARGARH
Odisha,BHADRAK,Castor seed,1999,Kharif     ,20.0,10.0,0.5,Kharif,27.17764705882353,40.63,18.34,1247.93,BHADRAK
Odisha,BHADRAK,Castor seed,1999,Rabi       ,20.0,10.0,0.5,Rabi,22.887152317880794,43.33,9.07,7.75,BHADRAK
Odisha,BHADRAK,Castor seed,2000,Kharif     ,30.0,20.0,0.67,Kharif,27.10424836601307,37.31,16.34,1017.22,BHADRAK
Odisha,BHADRAK,Castor seed,2000,Rabi       ,60.0,30.0,0.5,Rabi,22.687894736842104,39.24,10.12,72.08,BHADRAK
Odisha,BHADRAK,Castor seed,2001,Rabi       ,80.0,40.0,0.5,Rabi,23.13728476821192,41.72,10.0,117.25,BHADRAK
Odisha,BHADRAK,Castor seed,2002,Rabi       ,20.0,10.0,0.5,Rabi,22.832384105960266,41.17,9.35,106.34,BHADRAK
Odisha,BHADRAK,Castor seed,2003,Rabi       ,50.0,30.0,0.6,Rabi,22.429668874172187,40.71,8.23,114.21000000000001,BHADRAK
Odisha,BHADRAK,Castor seed,2004,Kharif     ,10.0,10.0,1.0,Kharif,27.359477124183005,38.8,16.79,1085.34,BHADRAK
Odisha,BHADRAK,Castor seed,2004,Rabi       ,55.0,30.0,0.55,Rabi,22.50046052631579,43.21,8.07,14.120000000000001,BHADRAK
Odisha,BOUDH,Castor seed,1999,Kharif     ,80.0,70.0,0.88,Kharif,26.755424836601307,41.92,16.35,1243.72,BOUDH
Odisha,BOUDH,Castor seed,1999,Rabi       ,50.0,40.0,0.8,Rabi,22.018543046357617,42.28,6.93,2.97,BOUDH
Odisha,BOUDH,Castor seed,2000,Kharif     ,60.0,50.0,0.83,Kharif,27.045424836601306,39.63,15.82,818.04,BOUDH
Odisha,BOUDH,Castor seed,2000,Rabi       ,40.0,30.0,0.75,Rabi,22.851513157894736,40.2,8.15,37.82,BOUDH
Odisha,BOUDH,Castor seed,2001,Kharif     ,20.0,20.0,1.0,Kharif,26.623529411764707,40.39,17.31,1514.83,BOUDH
Odisha,BOUDH,Castor seed,2001,Rabi       ,40.0,30.0,0.75,Rabi,22.87158940397351,40.77,9.17,83.74,BOUDH
Odisha,BOUDH,Castor seed,2002,Kharif     ,40.0,30.0,0.75,Kharif,27.291633986928105,41.62,14.7,947.96,BOUDH
Odisha,BOUDH,Castor seed,2002,Rabi       ,40.0,30.0,0.75,Rabi,22.70980132450331,41.99,9.43,75.04,BOUDH
Odisha,BOUDH,Castor seed,2003,Kharif     ,50.0,30.0,0.6,Kharif,27.534771241830065,46.77,18.89,1665.58,BOUDH
Odisha,BOUDH,Castor seed,2003,Rabi       ,40.0,20.0,0.5,Rabi,22.239933774834437,41.01,7.55,90.21,BOUDH
Odisha,BOUDH,Castor seed,2004,Kharif     ,48.0,40.0,0.83,Kharif,26.91732026143791,39.15,15.83,1255.95,BOUDH
Odisha,BOUDH,Castor seed,2004,Rabi       ,53.0,40.0,0.75,Rabi,21.26138157894737,41.85,7.62,34.18,BOUDH
Odisha,BOUDH,Castor seed,2019,Kharif     ,20.0,10.0,0.5,Kharif,28.12797385620915,45.23,19.51,1279.7,BOUDH
Odisha,CUTTACK,Castor seed,1999,Kharif     ,160.0,80.0,0.5,Kharif,27.342352941176472,40.01,18.25,1155.6200000000001,CUTTACK
Odisha,CUTTACK,Castor seed,1999,Rabi       ,20.0,10.0,0.5,Rabi,22.504238410596027,42.73,8.86,6.29,CUTTACK
Odisha,CUTTACK,Castor seed,2000,Rabi       ,20.0,10.0,0.5,Rabi,22.96388157894737,39.44,8.97,43.59,CUTTACK
Odisha,CUTTACK,Castor seed,2001,Kharif     ,40.0,20.0,0.5,Kharif,27.181045751633985,35.21,18.31,1706.3999999999999,CUTTACK
Odisha,CUTTACK,Castor seed,2001,Rabi       ,30.0,30.0,1.0,Rabi,23.30205298013245,41.52,8.83,121.78999999999999,CUTTACK
Odisha,CUTTACK,Castor seed,2002,Kharif     ,110.0,50.0,0.45,Kharif,27.63248366013072,42.5,16.02,1146.13,CUTTACK
Odisha,CUTTACK,Castor seed,2003,Kharif     ,110.0,50.0,0.45,Kharif,27.903986928104576,44.14,18.92,1662.57,CUTTACK
Odisha,CUTTACK,Castor seed,2004,Kharif     ,111.0,60.0,0.54,Kharif,27.63843137254902,38.5,16.64,1001.18,CUTTACK
Odisha,CUTTACK,Castor seed,2019,Kharif     ,10.0,10.0,1.0,Kharif,28.22529411764706,43.13,20.5,1400.15,CUTTACK
Odisha,DEOGARH,Castor seed,1999,Kharif     ,40.0,20.0,0.5,Kharif,26.31921568627451,41.07,15.75,1267.61,DEOGARH
Odisha,DEOGARH,Castor seed,1999,Rabi       ,260.0,120.0,0.46,Rabi,21.405827814569538,41.95,6.79,2.53,DEOGARH
Odisha,DEOGARH,Castor seed,2000,Kharif     ,80.0,40.0,0.5,Kharif,26.60065359477124,39.34,14.78,800.95,DEOGARH
Odisha,DEOGARH,Castor seed,2000,Rabi       ,50.0,20.0,0.4,Rabi,21.840657894736843,39.01,7.17,40.44,DEOGARH
Odisha,DEOGARH,Castor seed,2001,Kharif     ,40.0,20.0,0.5,Kharif,26.27562091503268,39.38,16.49,1421.35,DEOGARH
Odisha,DEOGARH,Castor seed,2001,Rabi       ,300.0,160.0,0.53,Rabi,22.058013245033113,39.94,8.01,74.99,DEOGARH
Odisha,DEOGARH,Castor seed,2002,Kharif     ,60.0,30.0,0.5,Kharif,26.823398692810454,41.57,15.49,922.87,DEOGARH
Odisha,DEOGARH,Castor seed,2003,Kharif     ,60.0,30.0,0.5,Kharif,27.106470588235293,46.12,17.94,1566.69,DEOGARH
Odisha,DEOGARH,Castor seed,2003,Rabi       ,40.0,20.0,0.5,Rabi,21.31225165562914,40.33,6.64,91.2,DEOGARH
Odisha,DEOGARH,Castor seed,2004,Kharif     ,50.0,20.0,0.4,Kharif,26.50248366013072,37.91,15.3,1261.61,DEOGARH
Odisha,DEOGARH,Castor seed,2004,Rabi       ,50.0,20.0,0.4,Rabi,20.670065789473682,41.83,7.24,29.830000000000002,DEOGARH
Odisha,DHENKANAL,Castor seed,1999,Kharif     ,340.0,150.0,0.44,Kharif,27.342352941176472,40.01,18.25,1155.6200000000001,DHENKANAL
Odisha,DHENKANAL,Castor seed,1999,Rabi       ,800.0,470.0,0.59,Rabi,22.504238410596027,42.73,8.86,6.29,DHENKANAL
